date,Anhui,Beijing,Chongqing,Fujian,Gansu,Guangdong,Guangxi,Guizhou,Hainan,Hebei,Heilongjiang,Henan,Hubei,Hunan,Inner Mongolia,Jiangsu,Jiangxi,Jilin,Liaoning,Ningxia,Qinghai,Shaanxi,Shandong,Shanghai,Shanxi,Sichuan,Tianjin,Xinjiang,Yunnan,Zhejiang
2022-05-28,53.7874,4.24105,7.20934,20.6418,20.2279,55.9465,15.9315,19.4914,4.5083,70.5462,14.4221,45.6983,18.5866,12.0699,121.947,88.1695,16.2473,11.6033,28.1988,32.6656,6.25204,45.6072,112.864,6.40621,63.3015,11.156,13.4321,64.2984,9.91521,45.1765
2022-05-29,53.3338,4.20528,7.14854,20.4677,20.0573,55.4747,15.7971,19.327,4.47028,69.9513,14.3005,45.3129,18.4298,11.9681,120.919,87.4259,16.1103,11.5055,27.961,32.3901,6.19932,45.2225,111.913,6.35218,62.7677,11.0619,13.3188,63.7561,9.83159,44.7955
2022-05-30,53.2481,4.19853,7.13706,20.4348,20.0251,55.3855,15.7717,19.2959,4.4631,69.8389,14.2775,45.2401,18.4002,11.9488,120.724,87.2855,16.0844,11.487,27.9161,32.3381,6.18936,45.1499,111.733,6.34198,62.6668,11.0441,13.2974,63.6537,9.8158,44.7236
2022-05-31,53.9716,4.25558,7.23404,20.7124,20.2972,56.1381,15.986,19.5581,4.52374,70.7878,14.4715,45.8548,18.6503,12.1112,122.365,88.4715,16.303,11.6431,28.2954,32.7775,6.27346,45.7634,113.251,6.42815,63.5183,11.1942,13.4781,64.5186,9.94917,45.3313
2022-06-01,60.196,6.33898,8.38853,21.3862,19.5609,55.7714,13.2029,11.285,5.11342,75.0841,13.5964,67.9117,30.79,14.2716,126.633,97.649,14.2369,11.4046,33.6786,27.6876,4.62293,47.243,118.557,9.05811,70.2398,11.1163,14.8066,66.3186,6.66788,41.5858
2022-06-02,58.884,6.20082,8.20571,20.9201,19.1345,54.5559,12.9151,11.0391,5.00198,73.4476,13.3001,66.4316,30.1189,13.9605,123.873,95.5208,13.9266,11.156,32.9446,27.0842,4.52218,46.2133,115.973,8.8607,68.709,10.874,14.4839,64.8732,6.52255,40.6795
2022-06-03,56.2739,5.92596,7.84197,19.9928,18.2864,52.1376,12.3426,10.5497,4.78025,70.1919,12.7105,63.4869,28.7838,13.3417,118.382,91.2866,13.3093,10.6615,31.4842,25.8836,4.32172,44.1648,110.833,8.46792,65.6633,10.392,13.8419,61.9976,6.23343,38.8763
2022-06-04,57.3829,6.04275,7.99652,20.3868,18.6468,53.1651,12.5859,10.7577,4.87447,71.5753,12.961,64.7381,29.3511,13.6047,120.715,93.0858,13.5716,10.8716,32.1047,26.3937,4.4069,45.0352,113.017,8.63482,66.9574,10.5968,14.1147,63.2195,6.35628,39.6425
2022-06-05,58.8166,6.19372,8.19631,20.8961,19.1126,54.4934,12.9003,11.0264,4.99625,73.3635,13.2848,66.3555,30.0844,13.9445,123.731,95.4114,13.9107,11.1432,32.9068,27.0531,4.517,46.1604,115.841,8.85055,68.6303,10.8616,14.4673,64.7989,6.51508,40.6329
2022-06-06,60.7908,6.40162,8.47142,21.5975,19.7542,56.3225,13.3333,11.3966,5.16395,75.826,13.7308,68.5828,31.0942,14.4126,127.885,98.614,14.3776,11.5173,34.0114,27.9612,4.66861,47.7098,119.729,9.14763,70.9339,11.2262,14.9529,66.974,6.73377,41.9968
2022-06-07,61.9811,6.52696,8.63729,22.0204,20.1409,57.4253,13.5944,11.6197,5.26506,77.3106,13.9996,69.9256,31.703,14.6948,130.388,100.545,14.6591,11.7427,34.6773,28.5087,4.76002,48.6439,122.073,9.32673,72.3227,11.446,15.2457,68.2853,6.86561,42.8191
2022-06-08,62.9279,6.62666,8.76923,22.3568,20.4486,58.3025,13.8021,11.7972,5.34549,78.4916,14.2135,70.9938,32.1873,14.9193,132.38,102.081,14.883,11.9221,35.207,28.9441,4.83273,49.387,123.938,9.4692,73.4275,11.6208,15.4786,69.3284,6.97049,43.4732
2022-06-09,63.8742,6.72631,8.9011,22.693,20.7561,59.1792,14.0096,11.9746,5.42587,79.672,14.4272,72.0614,32.6714,15.1436,134.371,103.616,15.1068,12.1014,35.7364,29.3794,4.90541,50.1297,125.802,9.6116,74.5317,11.7956,15.7113,70.3709,7.07531,44.1269
2022-06-10,64.0907,6.74911,8.93127,22.7699,20.8265,59.3799,14.0571,12.0152,5.44427,79.9421,14.4761,72.3057,32.7821,15.195,134.826,103.967,15.158,12.1424,35.8576,29.479,4.92204,50.2996,126.228,9.64418,74.7844,11.8356,15.7646,70.6095,7.09929,44.2765
2022-06-11,63.5227,6.6893,8.85212,22.5681,20.6419,58.8536,13.9325,11.9087,5.39602,79.2336,14.3478,71.6649,32.4916,15.0603,133.632,103.046,15.0237,12.0348,35.5398,29.2178,4.87842,49.8539,125.109,9.55871,74.1216,11.7307,15.6249,69.9837,7.03638,43.8841
2022-06-12,60.588,6.38026,8.44316,21.5255,19.6882,56.1346,13.2889,11.3585,5.14672,75.573,13.6849,68.354,30.9905,14.3645,127.458,98.2849,14.3296,11.4788,33.8979,27.8679,4.65304,47.5506,119.329,9.1171,70.6972,11.1887,14.903,66.7505,6.7113,41.8567
2022-06-13,62.4005,6.57112,8.69573,22.1694,20.2772,57.8138,13.6864,11.6983,5.30069,77.8338,14.0943,70.3988,31.9176,14.7942,131.271,101.225,14.7583,11.8222,34.9119,28.7016,4.79223,48.9731,122.899,9.38984,72.8121,11.5234,15.3488,68.7473,6.91207,43.1088
2022-06-14,63.4147,6.67793,8.83707,22.5297,20.6068,58.7535,13.9088,11.8885,5.38684,79.0989,14.3234,71.543,32.4363,15.0347,133.404,102.87,14.9982,12.0144,35.4794,29.1681,4.87012,49.7691,124.897,9.54246,73.9956,11.7107,15.5983,69.8647,7.02441,43.8095
2022-06-15,65.4569,6.89298,9.12166,23.2553,21.2704,60.6456,14.3568,12.2713,5.56032,81.6462,14.7847,73.847,33.4809,15.5189,137.7,106.183,15.4812,12.4013,36.622,30.1074,5.02696,51.3718,128.919,9.84976,76.3785,12.0879,16.1007,72.1147,7.25063,45.2203
2022-06-16,66.0381,6.95418,9.20265,23.4618,21.4593,61.1841,14.4842,12.3803,5.60969,82.3711,14.916,74.5026,33.7782,15.6567,138.923,107.126,15.6186,12.5114,36.9471,30.3747,5.07159,51.8279,130.063,9.93722,77.0567,12.1952,16.2436,72.7549,7.315,45.6218
2022-06-17,66.9443,7.04961,9.32893,23.7837,21.7537,62.0237,14.683,12.5502,5.68667,83.5014,15.1206,75.525,34.2417,15.8715,140.83,108.596,15.8329,12.6831,37.4541,30.7915,5.14119,52.5392,131.848,10.0736,78.1141,12.3625,16.4665,73.7533,7.41539,46.2479
2022-06-18,67.8506,7.14505,9.45522,24.1057,22.0482,62.8633,14.8818,12.72,5.76365,84.6318,15.3253,76.5474,34.7053,16.0864,142.736,110.066,16.0473,12.8548,37.9612,31.2084,5.21079,53.2504,133.633,10.21,79.1716,12.5299,16.6894,74.7518,7.51577,46.8739
2022-06-19,68.1345,7.17495,9.4948,24.2066,22.1405,63.1264,14.9441,12.7733,5.78777,84.986,15.3895,76.8678,34.8505,16.1537,143.333,110.527,16.1144,12.9086,38.12,31.339,5.2326,53.4733,134.192,10.2527,79.5029,12.5823,16.7593,75.0646,7.54723,47.0701
2022-06-20,68.2294,7.18494,9.50801,24.2403,22.1713,63.2143,14.9649,12.7911,5.79583,85.1043,15.4109,76.9748,34.899,16.1762,143.533,110.681,16.1369,12.9265,38.1731,31.3826,5.23988,53.5477,134.379,10.267,79.6136,12.5998,16.7826,75.1691,7.55773,47.1357
2022-06-21,70.6636,7.44128,9.84723,25.1051,22.9623,65.4696,15.4988,13.2474,6.00261,88.1406,15.9607,79.721,36.1441,16.7533,148.654,114.629,16.7126,13.3877,39.535,32.5023,5.42682,55.4581,139.173,10.6332,82.4539,13.0494,17.3814,77.8509,7.82737,48.8173
2022-06-22,71.475,7.52672,9.9603,25.3934,23.226,66.2214,15.6767,13.3995,6.07153,89.1527,16.144,80.6364,36.5591,16.9457,150.361,115.946,16.9045,13.5414,39.989,32.8755,5.48914,56.0949,140.771,10.7553,83.4007,13.1992,17.5809,78.7448,7.91725,49.3779
2022-06-23,70.1362,7.38574,9.77373,24.9177,22.791,64.981,15.3831,13.1485,5.95781,87.4827,15.8416,79.126,35.8743,16.6283,147.544,113.774,16.5878,13.2878,39.2399,32.2597,5.38632,55.0442,138.135,10.5539,81.8385,12.952,17.2516,77.2699,7.76895,48.4529
2022-06-24,70.7985,7.45548,9.86603,25.153,23.0062,65.5946,15.5283,13.2727,6.01407,88.3088,15.9912,79.8732,36.2131,16.7853,148.937,114.848,16.7445,13.4133,39.6105,32.5643,5.43718,55.564,139.439,10.6535,82.6114,13.0743,17.4145,77.9995,7.84231,48.9105
2022-06-25,71.2858,7.5068,9.93394,25.3262,23.1645,66.0461,15.6352,13.3641,6.05546,88.9167,16.1013,80.423,36.4624,16.9008,149.963,115.639,16.8597,13.5056,39.8831,32.7885,5.47461,55.9465,140.399,10.7269,83.18,13.1643,17.5344,78.5364,7.89629,49.2472
2022-06-26,71.8538,7.56661,10.0131,25.528,23.3491,66.5723,15.7598,13.4705,6.10371,89.6252,16.2295,81.0638,36.7529,17.0355,151.158,116.56,16.9941,13.6132,40.2009,33.0497,5.51823,56.3922,141.518,10.8124,83.8428,13.2692,17.6741,79.1622,7.95921,49.6396
2022-06-27,72.1378,7.59652,10.0527,25.6288,23.4414,66.8355,15.8221,13.5238,6.12784,89.9794,16.2937,81.3842,36.8982,17.1028,151.755,117.021,17.0612,13.667,40.3598,33.1803,5.54004,56.6151,142.077,10.8551,84.1741,13.3216,17.744,79.4751,7.99067,49.8358
2022-06-28,72.327,7.61644,10.079,25.6961,23.5029,67.0107,15.8636,13.5592,6.1439,90.2154,16.3364,81.5976,36.9949,17.1477,152.153,117.328,17.106,13.7029,40.4656,33.2673,5.55457,56.7636,142.449,10.8835,84.3949,13.3565,17.7905,79.6835,8.01162,49.9664
2022-06-29,71.9887,7.58082,10.0319,25.5759,23.3929,66.6973,15.7894,13.4958,6.11517,89.7934,16.26,81.216,36.8219,17.0675,151.441,116.779,17.026,13.6388,40.2764,33.1118,5.52859,56.4981,141.783,10.8326,84.0002,13.2941,17.7073,79.3108,7.97415,49.7328
2022-06-30,72.1104,7.59364,10.0488,25.6191,23.4325,66.8101,15.8161,13.5187,6.12551,89.9453,16.2875,81.3533,36.8842,17.0963,151.697,116.976,17.0548,13.6618,40.3445,33.1677,5.53794,56.5936,142.023,10.851,84.1422,13.3165,17.7372,79.4449,7.98763,49.8168
2022-07-01,71.3133,5.92661,13.8558,33.8227,23.1801,75.5033,16.3027,17.7675,5.0842,76.0369,15.199,68.8706,39.5108,23.1785,133.499,111.395,22.0748,13.7608,36.0338,31.2503,4.40995,52.6892,119.34,14.8294,79.4858,18.7782,16.7677,68.7665,7.69844,62.4058
2022-07-02,72.33,6.0111,14.0533,34.3049,23.5106,76.5798,16.5351,18.0208,5.15668,77.121,15.4157,69.8525,40.0741,23.509,135.402,112.983,22.3895,13.957,36.5476,31.6958,4.47282,53.4404,121.041,15.0408,80.619,19.0459,17.0068,69.7469,7.8082,63.2955
2022-07-03,68.3822,5.68301,13.2863,32.4325,22.2273,72.4,15.6326,17.0372,4.87523,72.9117,14.5743,66.0399,37.8868,22.2258,128.012,106.817,21.1675,13.1952,34.5528,29.9659,4.22869,50.5236,114.435,14.2198,76.2187,18.0064,16.0785,65.9401,7.38202,59.8408
2022-07-04,69.3189,5.76086,13.4683,32.8768,22.5318,73.3918,15.8467,17.2706,4.94201,73.9104,14.774,66.9445,38.4058,22.5303,129.765,108.28,21.4575,13.376,35.0261,30.3763,4.28661,51.2156,116.002,14.4146,77.2628,18.2531,16.2988,66.8433,7.48314,60.6605
2022-07-05,71.9019,5.97553,13.9702,34.1019,23.3714,76.1265,16.4372,17.9141,5.12616,76.6645,15.3245,69.439,39.8369,23.3698,134.6,112.315,22.257,13.8744,36.3312,31.5082,4.44634,53.1241,120.325,14.9518,80.1418,18.9332,16.9061,69.3341,7.76198,62.9208
2022-07-06,72.7315,6.04447,14.1313,34.4953,23.6411,77.0048,16.6269,18.1208,5.1853,77.549,15.5013,70.2402,40.2965,23.6395,136.153,113.61,22.5138,14.0345,36.7504,31.8718,4.49764,53.737,121.713,15.1243,81.0664,19.1517,17.1012,70.134,7.85153,63.6468
2022-07-07,73.722,6.12679,14.3238,34.9651,23.963,78.0536,16.8533,18.3676,5.25592,78.6052,15.7124,71.1968,40.8453,23.9614,138.008,115.158,22.8204,14.2256,37.2509,32.3058,4.5589,54.4688,123.371,15.3302,82.1705,19.4125,17.3341,71.0892,7.95846,64.5136
2022-07-08,75.1135,6.24243,14.5942,35.6251,24.4153,79.5268,17.1714,18.7143,5.35513,80.0888,16.009,72.5406,41.6162,24.4137,140.613,117.331,23.2512,14.4941,37.954,32.9156,4.64495,55.4969,125.699,15.6196,83.7214,19.7789,17.6612,72.431,8.10868,65.7313
2022-07-09,76.987,6.39812,14.9582,36.5136,25.0243,81.5103,17.5997,19.1811,5.48869,82.0864,16.4083,74.3499,42.6542,25.0226,144.12,120.258,23.8311,14.8556,38.9007,33.7366,4.7608,56.8811,128.834,16.0092,85.8096,20.2722,18.1017,74.2375,8.31092,67.3707
2022-07-10,76.8665,6.38811,14.9348,36.4565,24.9851,81.3828,17.5721,19.151,5.4801,81.9579,16.3826,74.2335,42.5874,24.9834,143.894,120.069,23.7938,14.8323,38.8398,33.6838,4.75335,56.7921,128.633,15.9841,85.6753,20.2405,18.0734,74.1214,8.29791,67.2653
2022-07-11,76.4922,6.35701,14.862,36.2789,24.8635,80.9865,17.4866,19.0578,5.45342,81.5588,16.3028,73.872,42.3801,24.8618,143.193,119.485,23.6779,14.7601,38.6507,33.5197,4.7302,56.5155,128.006,15.9063,85.2581,20.1419,17.9854,73.7604,8.25751,66.9377
2022-07-12,77.9642,6.47934,15.148,36.9771,25.3419,82.5449,17.8231,19.4245,5.55836,83.1283,16.6165,75.2936,43.1956,25.3402,145.949,121.784,24.1336,15.0442,39.3944,34.1648,4.82123,57.6031,130.47,16.2124,86.8988,20.5295,18.3315,75.1798,8.41641,68.2259
2022-07-13,80.6805,6.70508,15.6758,38.2654,26.2248,85.4209,18.444,20.1013,5.75202,86.0246,17.1955,77.9169,44.7006,26.2231,151.034,126.027,24.9744,15.5683,40.767,35.3551,4.9892,59.61,135.015,16.7772,89.9264,21.2448,18.9702,77.7992,8.70965,70.6029
2022-07-14,81.3362,6.75958,15.8032,38.5764,26.438,86.1152,18.594,20.2647,5.79877,86.7237,17.3352,78.5502,45.0639,26.4362,152.262,127.051,25.1774,15.6948,41.0983,35.6425,5.02975,60.0945,136.113,16.9136,90.6573,21.4175,19.1244,78.4315,8.78044,71.1767
2022-07-15,82.2596,6.83632,15.9826,39.0143,26.7381,87.0928,18.805,20.4947,5.8646,87.7083,17.532,79.4419,45.5755,26.7363,153.99,128.494,25.4632,15.873,41.5649,36.0471,5.08685,60.7768,137.658,17.1056,91.6865,21.6606,19.3415,79.3219,8.88012,71.9848
2022-07-16,82.273,6.83743,15.9852,39.0207,26.7425,87.1069,18.8081,20.498,5.86555,87.7225,17.5349,79.4548,45.5829,26.7407,154.015,128.515,25.4673,15.8756,41.5716,36.0529,5.08768,60.7866,137.68,17.1084,91.7013,21.6641,19.3446,79.3348,8.88156,71.9965
2022-07-17,81.47,6.7707,15.8292,38.6399,26.4815,86.2568,18.6245,20.298,5.80831,86.8664,17.3638,78.6794,45.138,26.4797,152.512,127.26,25.2188,15.7207,41.1659,35.7011,5.03803,60.1934,136.337,16.9414,90.8064,21.4527,19.1558,78.5605,8.79488,71.2938
2022-07-18,80.6805,6.70508,15.6758,38.2654,26.2248,85.4209,18.444,20.1013,5.75202,86.0246,17.1955,77.9169,44.7006,26.2231,151.034,126.027,24.9744,15.5683,40.767,35.3551,4.9892,59.61,135.015,16.7772,89.9264,21.2448,18.9702,77.7992,8.70965,70.6029
2022-07-19,81.9653,6.81186,15.9254,38.8748,26.6425,86.7812,18.7378,20.4214,5.84362,87.3945,17.4693,79.1577,45.4124,26.6407,153.439,128.034,25.3721,15.8162,41.4162,35.9181,5.06865,60.5593,137.165,17.0444,91.3584,21.5831,19.2723,79.0381,8.84835,71.7272
2022-07-20,80.7205,6.70841,15.6836,38.2844,26.2378,85.4632,18.4532,20.1113,5.75487,86.0672,17.204,77.9555,44.7227,26.2361,151.109,126.09,24.9868,15.576,40.7872,35.3726,4.99167,59.6396,135.082,16.7855,89.9709,21.2553,18.9796,77.8377,8.71396,70.6379
2022-07-21,79.5833,6.6139,15.4626,37.745,25.8682,84.2592,18.1932,19.8279,5.6738,84.8547,16.9616,76.8573,44.0927,25.8665,148.98,124.313,24.6348,15.3566,40.2126,34.8743,4.92135,58.7994,133.179,16.5491,88.7034,20.9559,18.7122,76.7411,8.5912,69.6427
2022-07-22,80.7343,6.70955,15.6863,38.2909,26.2423,85.4779,18.4563,20.1147,5.75586,86.0819,17.2069,77.9689,44.7304,26.2406,151.135,126.111,24.9911,15.5787,40.7942,35.3787,4.99253,59.6498,135.105,16.7884,89.9864,21.259,18.9828,77.8511,8.71546,70.65
2022-07-23,80.0514,6.6528,15.5536,37.967,26.0204,84.7548,18.3002,19.9446,5.70717,85.3538,17.0614,77.3094,44.352,26.0186,149.856,125.044,24.7797,15.4469,40.4491,35.0794,4.9503,59.1452,133.962,16.6464,89.2252,21.0791,18.8223,77.1925,8.64173,70.0524
2022-07-24,78.2718,6.5049,15.2078,37.123,25.4419,82.8707,17.8934,19.5012,5.58029,83.4563,16.6821,75.5907,43.366,25.4402,146.525,122.265,24.2288,15.1035,39.5499,34.2996,4.84025,57.8304,130.984,16.2764,87.2416,20.6105,18.4038,75.4765,8.44962,68.4951
2022-07-25,79.7704,6.62945,15.499,37.8338,25.929,84.4573,18.236,19.8746,5.68714,85.0542,17.0015,77.038,44.1964,25.9273,149.33,124.606,24.6927,15.3927,40.3071,34.9563,4.93292,58.9376,133.492,16.588,88.912,21.0052,18.7562,76.9216,8.6114,69.8065
2022-07-26,80.1452,6.6606,15.5718,38.0115,26.0509,84.8542,18.3217,19.9679,5.71386,85.4538,17.0814,77.4,44.404,26.0491,150.032,125.191,24.8087,15.465,40.4965,35.1205,4.9561,59.2146,134.119,16.6659,89.3298,21.1038,18.8443,77.283,8.65186,70.1345
2022-07-27,81.7377,6.79294,15.8812,38.7668,26.5685,86.5402,18.6857,20.3647,5.82739,87.1518,17.4208,78.9379,45.2863,26.5667,153.013,127.678,25.3016,15.7723,41.3011,35.8184,5.05458,60.3911,136.784,16.9971,91.1047,21.5232,19.2188,78.8186,8.82377,71.528
2022-07-28,82.0186,6.81629,15.9358,38.9001,26.6598,86.8377,18.75,20.4347,5.84742,87.4514,17.4807,79.2092,45.442,26.658,153.539,128.117,25.3886,15.8265,41.4431,35.9415,5.07195,60.5987,137.255,17.0555,91.4179,21.5972,19.2848,79.0895,8.8541,71.7739
2022-07-29,81.9653,6.81186,15.9254,38.8748,26.6425,86.7812,18.7378,20.4214,5.84362,87.3945,17.4693,79.1577,45.4124,26.6407,153.439,128.034,25.3721,15.8162,41.4162,35.9181,5.06865,60.5593,137.165,17.0444,91.3584,21.5831,19.2723,79.0381,8.84835,71.7272
2022-07-30,81.2158,6.74957,15.7798,38.5193,26.3988,85.9876,18.5664,20.2346,5.79018,86.5953,17.3096,78.4338,44.9971,26.3971,152.036,126.863,25.1401,15.6716,41.0374,35.5897,5.0223,60.0055,135.911,16.8885,90.523,21.3857,19.096,78.3153,8.76743,71.0713
2022-07-31,80.9215,6.72511,15.7226,38.3797,26.3032,85.676,18.4991,20.1613,5.7692,86.2815,17.2468,78.1496,44.8341,26.3014,151.485,126.403,25.049,15.6148,40.8887,35.4607,5.0041,59.7881,135.418,16.8273,90.195,21.3082,19.0268,78.0315,8.73566,70.8138
2022-08-01,82.6119,7.30681,16.9921,41.9919,28.0731,89.498,22.3106,25.2178,4.91881,88.5462,16.5362,81.3843,46.093,32.7361,142.875,127.975,27.9887,13.3376,39.1894,36.1358,4.87599,63.0457,136.099,17.3485,87.4099,25.8258,18.2658,73.7621,11.4829,72.965
2022-08-02,85.5209,7.5641,17.5905,43.4706,29.0616,92.6495,23.0963,26.1057,5.09201,91.6641,17.1185,84.25,47.7161,33.8888,147.906,132.481,28.9742,13.8073,40.5693,37.4082,5.04768,65.2657,140.891,17.9594,90.4878,26.7351,18.909,76.3594,11.8873,75.5343
2022-08-03,86.0813,7.61366,17.7057,43.7554,29.2521,93.2566,23.2476,26.2768,5.12538,92.2648,17.2307,84.8021,48.0287,34.1109,148.875,133.349,29.1641,13.8977,40.8352,37.6534,5.08076,65.6934,141.814,18.0771,91.0808,26.9103,19.0329,76.8598,11.9652,76.0293
2022-08-04,87.1089,7.70455,17.9171,44.2778,29.6013,94.3699,23.5251,26.5905,5.18656,93.3662,17.4364,85.8145,48.6021,34.5181,150.653,134.941,29.5123,14.0636,41.3226,38.1029,5.14141,66.4776,143.507,18.2929,92.1681,27.2316,19.2601,77.7773,12.108,76.9369
2022-08-05,86.5752,7.65735,17.8073,44.0065,29.4199,93.7917,23.381,26.4276,5.15478,92.7941,17.3295,85.2887,48.3043,34.3066,149.729,134.115,29.3314,13.9775,41.0695,37.8694,5.10991,66.0703,142.628,18.1808,91.6033,27.0647,19.1421,77.3008,12.0338,76.4655
2022-08-06,86.1614,7.62075,17.7222,43.7961,29.2793,93.3434,23.2692,26.3013,5.13015,92.3507,17.2467,84.8811,48.0734,34.1427,149.014,133.474,29.1912,13.9107,40.8732,37.6884,5.08549,65.7545,141.946,18.0939,91.1656,26.9354,19.0506,76.9314,11.9763,76.1
2022-08-07,86.295,7.63256,17.7497,43.864,29.3247,93.4881,23.3053,26.342,5.1381,92.4938,17.2734,85.0126,48.148,34.1956,149.245,133.68,29.2365,13.9322,40.9365,37.7468,5.09337,65.8565,142.166,18.1219,91.3069,26.9771,19.0801,77.0506,11.9949,76.218
2022-08-08,86.4018,7.64201,17.7717,43.9183,29.361,93.6038,23.3342,26.3747,5.14446,92.6083,17.2948,85.1179,48.2076,34.2379,149.43,133.846,29.2727,13.9495,40.9872,37.7936,5.09968,65.938,142.342,18.1444,91.4199,27.0105,19.1037,77.146,12.0097,76.3124
2022-08-09,84.7473,7.49567,17.4313,43.0773,28.7988,91.8114,22.8873,25.8696,5.04595,90.8349,16.9636,83.4879,47.2844,33.5823,146.568,131.283,28.7121,13.6824,40.2023,37.0698,5.00202,64.6753,139.617,17.7969,89.6693,26.4933,18.7379,75.6687,11.7797,74.851
2022-08-10,83.7595,7.4083,17.2282,42.5752,28.4631,90.7412,22.6206,25.5681,4.98713,89.7762,16.7659,82.5148,46.7333,33.1909,144.86,129.753,28.3775,13.5229,39.7337,36.6378,4.94372,63.9215,137.989,17.5895,88.6241,26.1845,18.5195,74.7867,11.6424,73.9786
2022-08-11,85.1474,7.53106,17.5137,43.2807,28.9347,92.2449,22.9954,25.9917,5.06977,91.2638,17.0437,83.8821,47.5077,33.7409,147.26,131.903,28.8477,13.747,40.3922,37.2449,5.02564,64.9807,140.276,17.881,90.0927,26.6184,18.8264,76.026,11.8354,75.2044
2022-08-12,86.3484,7.63729,17.7607,43.8912,29.3428,93.546,23.3197,26.3583,5.14128,92.5511,17.2841,85.0653,48.1778,34.2168,149.337,133.763,29.2546,13.9409,40.9619,37.7702,5.09652,65.8972,142.254,18.1332,91.3634,26.9938,19.0919,77.0983,12.0023,76.2652
2022-08-13,86.0415,7.61014,17.6976,43.7352,29.2385,93.2135,23.2368,26.2647,5.12301,92.2221,17.2227,84.7629,48.0065,34.0951,148.806,133.288,29.1506,13.8913,40.8163,37.6359,5.07841,65.663,141.749,18.0687,91.0386,26.8979,19.0241,76.8243,11.9596,75.9941
2022-08-14,86.7218,7.67032,17.8375,44.081,29.4698,93.9505,23.4206,26.4723,5.16352,92.9513,17.3589,85.4332,48.3861,34.3647,149.983,134.342,29.3811,14.0012,41.139,37.9336,5.11856,66.1822,142.87,18.2116,91.7585,27.1106,19.1745,77.4317,12.0542,76.595
2022-08-15,85.8948,7.59717,17.6674,43.6606,29.1887,93.0546,23.1972,26.2199,5.11427,92.0649,17.1934,84.6184,47.9247,34.037,148.553,133.061,29.1009,13.8676,40.7467,37.5718,5.06975,65.5511,141.507,18.0379,90.8835,26.852,18.9916,76.6933,11.9392,75.8646
2022-08-16,86.5621,7.65619,17.8046,43.9998,29.4155,93.7774,23.3774,26.4236,5.154,92.7801,17.3269,85.2758,48.297,34.3014,149.707,134.094,29.327,13.9754,41.0632,37.8637,5.10913,66.0603,142.607,18.178,91.5895,27.0606,19.1392,77.2891,12.032,76.4539
2022-08-17,86.2814,7.63136,17.7469,43.8571,29.3201,93.4734,23.3016,26.3379,5.13729,92.4792,17.2707,84.9992,48.1404,34.1902,149.221,133.659,29.2319,13.93,40.9301,37.7409,5.09257,65.8461,142.144,18.1191,91.2925,26.9729,19.0771,77.0385,11.993,76.206
2022-08-18,85.2139,7.53695,17.5273,43.3145,28.9573,92.3169,23.0134,26.012,5.07374,91.3351,17.0571,83.9477,47.5448,33.7672,147.375,132.006,28.8702,13.7577,40.4237,37.274,5.02956,65.0315,140.386,17.8949,90.1631,26.6392,18.8411,76.0854,11.8446,75.2632
2022-08-19,84.6404,7.48622,17.4094,43.023,28.7624,91.6956,22.8585,25.837,5.03959,90.7204,16.9423,83.3827,47.2248,33.54,146.383,131.117,28.6759,13.6651,40.1516,37.0231,4.99571,64.5938,139.441,17.7745,89.5562,26.4599,18.7143,75.5733,11.7649,74.7566
2022-08-20,84.1334,7.44138,17.3051,42.7653,28.5902,91.1463,22.7215,25.6822,5.0094,90.177,16.8408,82.8832,46.9419,33.339,145.506,130.332,28.5042,13.5833,39.9111,36.8013,4.96579,64.2069,138.605,17.668,89.0198,26.3014,18.6022,75.1206,11.6944,74.3088
2022-08-21,82.8256,7.32571,17.0361,42.1005,28.1457,89.7295,22.3683,25.283,4.93153,88.7752,16.579,81.5948,46.2122,32.8208,143.245,128.306,28.0611,13.3721,39.2907,36.2293,4.8886,63.2088,136.451,17.3934,87.636,25.8926,18.313,73.9529,11.5126,73.1537
2022-08-22,83.6128,7.39533,17.198,42.5007,28.4132,90.5823,22.5809,25.5233,4.9784,89.619,16.7366,82.3703,46.6515,33.1327,144.606,129.526,28.3278,13.4992,39.6642,36.5736,4.93506,63.8095,137.748,17.5587,88.4689,26.1387,18.4871,74.6558,11.6221,73.849
2022-08-23,82.2652,7.27614,16.9208,41.8157,27.9553,89.1224,22.217,25.1119,4.89816,88.1745,16.4668,81.0427,45.8995,32.5987,142.275,127.438,27.8712,13.2816,39.0249,35.9841,4.85552,62.7811,135.528,17.2757,87.043,25.7174,18.1891,73.4525,11.4347,72.6588
2022-08-24,82.4385,7.29147,16.9565,41.9038,28.0142,89.3102,22.2638,25.1648,4.90848,88.3603,16.5015,81.2135,45.9963,32.6674,142.575,127.706,27.9299,13.3096,39.1071,36.06,4.86575,62.9134,135.813,17.3121,87.2265,25.7716,18.2275,73.6073,11.4588,72.8119
2022-08-25,82.8654,7.32923,17.0443,42.1208,28.1593,89.7727,22.3791,25.2951,4.9339,88.8179,16.587,81.6341,46.2344,32.8366,143.314,128.368,28.0746,13.3785,39.3096,36.2467,4.89095,63.2392,136.516,17.4017,87.6781,25.905,18.3218,73.9884,11.5182,73.1889
