,date,state,co2emission,treated,after_treatment,time_weights,unit_weights,weights
0,2021-09-09,Anhui,4.053796243493905,0,0,0.013885324813012334,0.009189368082419986,0.0001275974
1,2021-09-10,Anhui,4.081577445360316,0,0,0.014330159412206922,0.009189368082419986,0.0001316851
2,2021-09-11,Anhui,4.0832960895448185,0,0,0.01476968270166927,0.009189368082419986,0.0001357241
3,2021-09-12,Anhui,4.054580305790098,0,0,0.01593522442709005,0.009189368082419986,0.0001464346
4,2021-09-13,Anhui,4.001210354128216,0,0,0.015132850868834952,0.009189368082419986,0.0001390613
5,2021-09-14,Anhui,4.052809882690427,0,0,0.0143990932743262,0.009189368082419986,0.0001323186
6,2021-09-15,Anhui,4.041901953246958,0,0,0.013362716791250487,0.009189368082419986,0.0001227949
7,2021-09-16,Anhui,4.054387260448997,0,0,0.014077591551983773,0.009189368082419986,0.0001293642
8,2021-09-17,Anhui,4.04210416336915,0,0,0.01679754265685572,0.009189368082419986,0.0001543588
9,2021-09-18,Anhui,4.047861756823927,0,0,0.015554641678385977,0.009189368082419986,0.0001429373
10,2021-09-19,Anhui,4.050242787601008,0,0,0.015508260790217802,0.009189368082419986,0.0001425111
11,2021-09-20,Anhui,4.034297895513036,0,0,0.01344038005902282,0.009189368082419986,0.0001235086
12,2021-09-21,Anhui,3.9509716000271693,0,0,0.0187264552061168,0.009189368082419986,0.0001720843
13,2021-09-22,Anhui,3.963125068088879,0,0,0.014484273438758808,0.009189368082419986,0.0001331013
14,2021-09-23,Anhui,3.9901475115754916,0,0,0.015450743658162437,0.009189368082419986,0.0001419826
15,2021-09-24,Anhui,4.02703932967809,0,0,0.016453274284509867,0.009189368082419986,0.0001511952
16,2021-09-25,Anhui,4.014829167961212,0,0,0.015074242153287891,0.009189368082419986,0.0001385228
17,2021-09-26,Anhui,3.9987183144627596,0,0,0.01786698698887171,0.009189368082419986,0.0001641863
18,2021-09-27,Anhui,4.0053616556926075,0,0,0.016443991490780102,0.009189368082419986,0.0001511099
19,2021-09-28,Anhui,4.001835026125311,0,0,0.016290863503126245,0.009189368082419986,0.0001497027
20,2021-09-29,Anhui,4.008046431456347,0,0,0.013422714108272216,0.009189368082419986,0.0001233463
21,2021-09-30,Anhui,3.9914085779886337,0,0,0.01623826380144271,0.009189368082419986,0.0001492194
22,2021-10-01,Anhui,3.9589023265374013,0,0,5.172625749635433e-05,0.009189368082419986,4.753e-07
23,2021-10-02,Anhui,3.9426276401897566,0,0,5.2091490918375734e-05,0.009189368082419986,4.787e-07
24,2021-10-03,Anhui,3.924771552085834,0,0,5.249649108109563e-05,0.009189368082419986,4.824e-07
25,2021-10-04,Anhui,3.925871752610069,0,0,5.247137171874247e-05,0.009189368082419986,4.822e-07
26,2021-10-05,Anhui,3.9503734212467934,0,0,5.1917131334824734e-05,0.009189368082419986,4.771e-07
27,2021-10-06,Anhui,3.9620870245313515,0,0,5.16553346639954e-05,0.009189368082419986,4.747e-07
28,2021-10-07,Anhui,3.9765926483770464,0,0,5.13336662016782e-05,0.009189368082419986,4.717e-07
29,2021-10-08,Anhui,3.961239737239836,0,0,5.1674149870065916e-05,0.009189368082419986,4.749e-07
30,2021-10-09,Anhui,3.9445687886755327,0,0,5.204769701426591e-05,0.009189368082419986,4.783e-07
31,2021-10-10,Anhui,3.9230117464683287,0,0,5.2536825096743275e-05,0.009189368082419986,4.828e-07
32,2021-10-11,Anhui,3.925871752610069,0,0,5.247137171874247e-05,0.009189368082419986,4.822e-07
33,2021-10-12,Anhui,3.9134993638316953,0,0,5.27547488261622e-05,0.009189368082419986,4.848e-07
34,2021-10-13,Anhui,3.926961291416242,0,0,5.244660846052144e-05,0.009189368082419986,4.82e-07
35,2021-10-14,Anhui,3.9389507137421353,0,0,5.217439753152187e-05,0.009189368082419986,4.794e-07
36,2021-10-15,Anhui,3.951014049736858,0,0,5.1902825905183306e-05,0.009189368082419986,4.77e-07
37,2021-10-16,Anhui,3.9365680463253967,0,0,5.222831525488017e-05,0.009189368082419986,4.799e-07
38,2021-10-17,Anhui,3.921910293226272,0,0,5.256207226607728e-05,0.009189368082419986,4.83e-07
39,2021-10-18,Anhui,3.921910293226272,0,0,5.256207226607728e-05,0.009189368082419986,4.83e-07
40,2021-10-19,Anhui,3.9249837331337174,0,0,5.249151393360909e-05,0.009189368082419986,4.824e-07
41,2021-10-20,Anhui,3.964409727636895,0,0,5.160366330813837e-05,0.009189368082419986,4.742e-07
42,2021-10-21,Anhui,3.9792946772934923,0,0,5.127415379670219e-05,0.009189368082419986,4.712e-07
43,2021-10-22,Anhui,3.966523542949804,0,0,5.155662773259181e-05,0.009189368082419986,4.738e-07
44,2021-10-23,Anhui,3.9620870245313515,0,0,5.16553346639954e-05,0.009189368082419986,4.747e-07
45,2021-10-24,Anhui,3.9616598185157152,0,0,5.1664734682358284e-05,0.009189368082419986,4.748e-07
46,2021-10-25,Anhui,3.9537933492745307,0,0,5.18405171121256e-05,0.009189368082419986,4.764e-07
47,2021-10-26,Anhui,3.9574162014768146,0,0,5.175939020353241e-05,0.009189368082419986,4.756e-07
48,2021-10-27,Anhui,3.971777769061851,0,0,5.144002384331664e-05,0.009189368082419986,4.727e-07
49,2021-10-28,Anhui,3.9964264187508163,0,0,5.089881220096145e-05,0.009189368082419986,4.677e-07
50,2021-10-29,Anhui,3.994374940797633,0,0,5.094367047730656e-05,0.009189368082419986,4.681e-07
51,2021-10-30,Anhui,3.9964264187508163,0,0,5.089881220096145e-05,0.009189368082419986,4.677e-07
