date,state,地区生产总值(亿元),地区生产总值－第一产业(亿元),地区生产总值－第二产业(亿元),地区生产总值－工业(亿元),地区生产总值－建筑业(亿元),地区生产总值－第三产业(亿元),地区生产总值－交通运输、仓储和邮政业(亿元),地区生产总值－批发和零售业(亿元),地区生产总值－金融业(亿元),地区生产总值－房地产业(亿元),地区生产总值－其他服务业(亿元),第一产业占GDP比重(%)(没有单位),第二产业占GDP比重(%)(没有单位),第三产业占GDP比重(%)(没有单位),人均地区生产总值(元),地区生产总值指数（上年＝100）(没有单位),地区生产总值指数－第一产业（上年＝100）(没有单位),地区生产总值指数－第二产业（上年＝100）(没有单位),地区生产总值指数－第三产业（上年＝100）(没有单位),社会消费品零售总额(亿元),,年底人口数(万人)
2013,北京市,19800.81,161.83,4352.3,3536.89,815.41,14986.43,883.58,2372.43,2822.07,1339.52,7194.08,0.8,22.3,76.9,94647.8813,107.7,103,108.1,107.6,8375.1,6847.0572,2114.8
2013,天津市,14442.01,188.45,7276.68,6678.6,598.08,6905.03,725.05,1902.52,1202.04,519.37,2314.71,1.3,50.6,48.1,100105.4288,112.5,103.7,112.7,112.5,4470.4286,9130.2486,1472.21
2013,河北省,28442.95,3500.42,14762.1,13194.76,1567.34,10038.89,2377.59,2163.95,1033.55,1041.28,3007.34,12.4,52.2,35.5,38909,108.2,103.5,109,108.4,10516.7472,23194.2296,7332.61
2013,山西省,12665.25,773.81,6792.68,6032.99,759.69,5035.75,891.66,1079.48,736.27,329.8,1673.95,6.1,53.9,40,34983.8343,108.9,104.5,110.2,107.5,5139.293,11031.8876,3629.8
2013,内蒙古自治区,16916.5029,1599.41,9084.19,7944.4,1139.79,6148.78,1303.73,1547.04,563,414.59,1851.57,9.5,54,36.5,67835.6008,109,105.2,110.7,107.1,5114.1643,14217.3776,2497.61
2013,辽宁省,27213.22,2321.63,14269.46,12510.27,1759.19,10486.56,1384.09,2414.31,1136.1,1134.49,3875.67,8.6,52.7,38.7,61996.1727,108.7,104.8,108.9,109.2,10581.438,25107.6568,4390
2013,吉林省,13046.4,1509.34,6858.23,6033.35,824.88,4613.89,486.18,1080.58,303.02,266.6,2209.88,11.6,52.8,35.5,47428,108.3,104,108.8,108.7,5426.4253,9979.2598,2751.28
2013,黑龙江省,14454.9056,2516.79,5918.22,5090.34,827.88,5947.92,616.03,1458.12,551.16,553.11,2365.61,17.5,41.1,41.4,37696.9665,108,105.1,106.6,110.4,6251.1721,11453.0813,3835.02
2013,上海市,21818.15,129.28,8027.77,7236.69,791.08,13445.07,935.06,3533.1,2823.29,1343.77,4495.51,0.6,37.2,62.2,90993,107.7,97.1,106.1,108.8,8051.9568,5647.7911,2415.15
2013,江苏省,59753.37,3646.08,29094.03,25612.24,3481.79,26421.64,2530.02,6273.46,3703.69,3436.65,9335.03,6.2,49.2,44.7,75354,109.6,103.1,110,109.8,20796.5237,36373.324,7939.49
2013,浙江省,37756.58,1784.62,18446.65,16368.43,2078.22,17337.22,1326.02,4111.44,2965.67,2190.03,6007.72,4.8,49.1,46.1,68804.7198,108.2,100.4,108.4,108.7,15225.5374,20782.1066,5498
2013,安徽省,19229.3371,2348.09,10403.96,8928.02,1475.94,6286.82,707.1,1355.54,735.44,763.56,2427.15,12.3,54.6,33,32000.8938,110.4,103.5,112.4,109.5,6542.4188,18621.8987,6029.8
2013,福建省,21868.49,1936.31,11315.3,9455.32,1859.98,8508.03,1176.19,1789.88,1174.59,1216.76,2797.38,8.9,52,39.1,58145,111,104.4,112.9,109.6,8275.3469,15327.4412,3774
2013,江西省,14410.19,1636.49,7671.38,6434.41,1236.97,5030.63,678.62,1035.04,494.78,500.57,1981.91,11.4,53.5,35.1,31930,110.1,104.6,111.7,109.1,4576.1123,12850.2527,4522.15
2013,山东省,55230.3249,4742.63,27422.47,24222.16,3200.31,22519.23,2746.11,7523.79,2265.5,2237.46,6559.11,8.7,50.1,41.2,56884.9371,109.6,103.8,110.7,109.2,22294.8407,36789.071,9733.39
2013,河南省,32191.2999,4058.98,17806.39,15960.6,1845.79,10290.49,1309.3,2072.59,1181.77,1165.07,3563.29,12.6,55.4,32,34211.4883,109,104.3,110,108.8,12426.6,26087.4583,9413.35
2013,湖北省,24791.83,3098.16,12171.56,10531.37,1640.19,9398.77,1078.11,1903.62,1073.89,797.19,3966.23,12.6,49.3,38.1,42825.76,110.1,104.7,111.3,110,10885.945,19307.3308,5799
2013,湖南省,24621.67,3099.23,11517.35,10001,1516.35,9885.09,1174.29,2045.65,706.92,636.26,4818.32,12.6,47,40.3,36943,110.1,102.8,110.9,111.4,9018.6363,17841.3974,6690.6
2013,广东省,62474.79,3047.51,29427.49,27426.26,2001.23,29688.97,2604.41,7039.2,3817.42,4207.46,10628.64,4.9,47.3,47.8,58833,108.5,102.5,107.7,109.9,25453.9342,22308.3858,10644
2013,广西壮族自治区,14449.904,2343.57,6863.04,5749.65,1113.39,5171.39,677.77,1083.06,706.91,520.51,1783.62,16.3,47.7,36,30741.2063,110.2,104.3,111.9,110.2,5133.0788,11907.6669,4719
2013,海南省,3177.56,756.47,871.29,551.11,320.18,1518.7,140.96,344.49,151.64,288.54,482.74,24,27.7,48.3,35663,109.9,106.3,109.2,112.1,992.892,2697.9286,895.28
2013,重庆市,12783.26,1016.74,6397.92,5249.65,1148.27,5242.03,580.93,984.4,1068.35,728.83,1649.73,8,50.5,41.4,43223,112.3,104.7,113.4,112,4599.7683,10435.2366,2970
2013,四川省,26392.07,3425.61,13579.03,11578.55,2000.48,9256.13,751.55,1472.59,1581.47,762.77,4001.91,13,51.7,35.2,32617,110,103.6,111.5,109.9,10561.4495,20326.1081,8107
2013,贵州省,8086.86,1029.05,3243.7,2686.52,557.18,3734.04,775.09,582.05,433.53,202.94,1445.57,12.9,40.5,46.6,23151,112.5,105.8,114.1,112.6,2366.1974,7373.6013,3502.22
2013,云南省,11832.31,1895.34,4927.82,3767.58,1160.24,4897.75,273.51,1162.17,693.93,262.84,2132.06,16.2,42,41.8,25322,112.1,106.8,113.3,112.4,4004.5633,9968.3008,4686.6
2013,陕西省,16205.45,1526.05,8911.64,7507.34,1404.3,5607.52,657.31,1293.77,674.88,507.72,2134.33,9.5,55.5,34.9,43117,111,104.7,112.6,109.9,4999.5412,14884.145,3764
2013,甘肃省,6330.6923,879.37,2821.04,2225.22,595.82,2567.6,347.18,440.31,234.18,158.4,1227.89,14,45,41,24538.8511,110.8,105.6,111.5,111.5,2173.8296,6527.9384,2582.18
2013,青海省,2122.06,207.59,1204.31,970.53,233.78,689.15,74.23,126.27,94.37,34.21,336.6,9.9,57.3,32.8,36875,110.8,105.3,112.3,109.8,544.0816,2361.0916,577.79
2013,宁夏回族自治区,2577.57,222.98,1264.96,944.5,320.46,1077.12,201.71,133.44,199.81,101.84,394.25,8.7,49.3,42,39613,109.8,104.5,112.5,107.5,610.5142,2651.1421,654.19
2013,新疆维吾尔自治区,8443.84,1468.29,3765.97,3024.27,741.7,3125.98,422.37,480.94,420.27,232.44,1449.02,17.6,45,37.4,37552.5452,111,106.9,113.6,109.3,2108.1521,7732.3043,2264.3
2014,北京市,21330.83,158.99,4544.8,3746.77,902.66,16627.04,948.1,2411.14,3357.71,1329.2,8110.18,0.7454,21.3063,77.9484,99995,107.3,100,106.9,107.5,9637.9959,6924.2346,2151.6
2014,天津市,15726.93,199.9,7731.85,7079.1,686.98,7795.18,720.72,1950.71,1422.28,550.86,2884.47,1.2711,49.1631,49.5658,105231.3467,110.036,102.9257,109.8585,110.4319,4738.6543,10518.189,1516.81
2014,河北省,29421.15,3447.46,15012.85,13330.66,1703.63,10960.84,2396.4,2255.13,1347.58,1119.78,3291.63,11.7176,51.0274,37.255,39984,106.5,103.7,105,109.7,11820.4578,26671.9214,7383.75
2014,山西省,12761.49,788.89,6293.91,5471.01,826.95,5678.69,797.13,990.04,897.26,598.07,2053.67,6.1818,49.3196,44.4986,35070,104.9,104.7,103.6,107.1,5717.8881,12354.5298,3647.96
2014,内蒙古自治区,17770.1888,1627.852,9119.79,7904.4,1217.62,7022.5468,1313.6833,1756.8901,724.1605,442.9471,2189.4997,9.1606,51.3207,39.5187,71046.3688,107.7995,103.0656,109.0352,106.8137,5657.5553,17591.8261,2504.81
2014,辽宁省,28626.58,2285.75,14384.64,12656.83,1875.69,11956.19,1488.93,2653.65,1482.17,1145.7,4351.67,7.9847,50.2492,41.766,65201.1844,105.8,102.2,105.2,107.2,11856.9849,24730.803,4391
2014,吉林省,13803.14,1524.01,7286.59,6424.88,891.4,4992.54,518.05,1059.66,464.96,432.85,2157.54,11.041,52.7894,36.1696,50160,106.5,104.6,106.6,106.9,6080.8998,11339.6212,2752.38
2014,黑龙江省,15039.3764,2611.36,5544.4064,4783.88,845.1464,6883.61,683.12,1585,707.47,581.28,2755.08,17.3635,36.8659,45.7706,39226.3339,105.6093,105.5625,102.7567,108.8991,7015.3089,9828.9942,3833
2014,上海市,23567.6953,124.26,8167.7108,7362.84,831.8553,15275.7245,1044.46,3647.33,3400.41,1530.96,5261.94,0.5272,34.6564,64.8164,97370,107,100.1,104.2,108.8,9303.4907,6016.4283,2425.68
2014,江苏省,65088.32,3634.33,30854.5,26962.97,3899.4705,30599.49,2591.15,6559.03,4723.69,3564.44,11857.96,5.5837,47.4041,47.0123,81874,108.7,102.9511,108.205,110.0082,23458.0704,41938.6195,7960.06
2014,浙江省,40173.03,1777.18,19175.06,16771.9,2467.1,19220.79,1525.93,4911.71,2767.44,2166.86,6870.58,4.4238,47.7312,47.845,73002.0534,107.6244,101.3988,107.2392,108.5946,17835.3355,24262.769,5508
2014,安徽省,20848.7476,2392.3905,11077.675,9455.4802,1638.32,7378.6821,784.4413,1500.28,1046.675,807.3292,2786.6699,11.475,53.1335,35.3915,34424.6122,109.2002,104.573,109.9416,109.4772,7957.0333,21875.5779,6082.9
2014,福建省,24055.76,2014.8,12515.36,10426.71,2112.03,9525.6,1320.35,1961.18,1449.82,1090.22,3235.8,8.3755,52.0265,39.598,63472,109.9,104.4,111.9,108.1,9346.7365,18177.8627,3806
2014,江西省,15714.63,1683.72,8247.93,6848.63,1399.59,5782.98,710.08,1113.95,739.7,522.81,2291.1,10.7143,52.4857,36.8,34674,109.7,104.7,110.9,109.1,5292.629,15079.2554,4542.16
2014,山东省,59426.5902,4798.36,28788.1074,25340.86,3534.4774,25840.1228,2326.25,7826.4583,2709.65,2526.1593,9057.6652,8.0744,48.4431,43.4824,60879.1048,108.7,103.7828,109.2243,108.8993,25111.5263,42495.5478,9789.43
2014,河南省,34938.24,4160.01,17816.56,15809.09,2077.24,12961.67,1676.46,2278.45,1509.2,1541.76,4786.15,11.9068,50.9944,37.0988,37071.7173,108.8594,104.0454,109.4476,109.5741,14004.9541,30782.169,9436
2014,湖北省,27379.2176,3176.89,12852.4003,10992.79,1925.0903,11349.9273,1181.5757,2143.21,1372.61,1062.7121,4809.9596,11.6033,46.9422,41.4545,47144.6,109.68,104.77,110.12,110.47,12449.2716,22915.3003,5816
2014,湖南省,27037.3212,3148.7453,12482.0641,10749.8821,1744.8598,11406.5118,1257.6432,2211.82,950.037,673.3754,5637.1281,11.6459,46.1661,42.188,40270.5443,109.4728,104.4998,109.3209,111.0363,10723.4547,21242.92,6737.24
2014,广东省,67809.85,3166.82,31419.75,29144.15,2341.18,33223.28,2740.76,7778.82,4447.43,4486.92,12294.21,4.6701,46.3351,48.9948,63469,107.7636,103.2171,107.9317,107.9916,28471.1451,26293.9336,10724
2014,广西壮族自治区,15672.8933,2413.438,7324.964,6065.34,1263.8697,5934.4913,733.633,1112.9581,876.4704,593.01,2189.5175,15.3988,46.7365,37.8647,33089.609,108.5027,103.8589,110.082,108.1076,5772.8317,13843.2197,4754
2014,海南省,3500.72,809.52,875.97,514.4,362.77,1815.23,185.15,418.09,210.63,295.56,526.82,23.1244,25.0226,51.853,38923.7,108.5,104.8,111,108.8,1224.5041,3112.232,903.48
2014,重庆市,14262.6,1061.03,6529.06,5175.8,1353.26,6672.51,705.83,1229.88,1225.27,817.04,2357.16,7.4392,45.7775,46.7833,47850,110.9,104.4,112.7,110,5710.666,12285.4154,2991.4
2014,四川省,28536.66,3531.05,13962.41,11851.99,2225.44,11043.2,1067.98,1586.78,1828.09,1064.74,4566.19,12.3737,48.928,38.6983,35128,108.5,103.8,108.9,109.4,12392.9847,23318.5666,8140.2
2014,贵州省,9266.39,1280.45,3857.44,3140.88,717.69,4128.5,828.69,624.17,491.65,220.48,1604.04,13.8182,41.6283,44.5535,26437,110.8,106.6,112.3,110.4,2936.8519,9025.7514,3508.04
2014,云南省,12814.59,1990.07,5281.82,3898.97,1389.66,5542.7,288.47,1246.53,860.98,275.97,2412.66,15.5297,41.2172,43.253,27263.6349,108.1,106.2,109.1,107.4,4632.8674,11498.5346,4713.9
2014,陕西省,17689.94,1564.94,9577.24,7993.39,1645.65,6547.76,675.66,1413.16,948.93,579.44,2432.01,8.8465,54.1395,37.014,46929,109.7,105.1,110.9,108.9,5918.7052,17191.9249,3775.12
2014,甘肃省,6836.8208,900.76,2926.4508,2263.2,681.3441,3009.613,280.7282,491.6816,364.8426,234.1419,1403.4863,13.1751,42.8043,44.0207,26432.9157,108.8855,105.509,109.2345,109.4649,2668.3311,7884.131,2590.78
2014,青海省,2303.32,215.93,1234.31,954.27,280.43,853.08,81.7,150.64,175.21,48.96,355.78,9.3747,53.5883,37.037,39671,109.2,105.2,110,108.8,620.8264,2861.228,583.42
2014,宁夏回族自治区,2752.1,216.99,1341.24,973.53,368.37,1193.87,198.92,139.07,230.16,114.28,450.39,7.8845,48.7351,43.3803,41834,108.0001,105.4971,109.1764,106.8575,737.1768,3173.7908,661.54
2014,新疆维吾尔自治区,9273.46,1538.6,3948.96,3179.6,867.54,3785.9,480.44,550.67,536.94,281.56,1659.26,16.5914,42.5835,40.8251,40648,110,105.9,111.2,110.4,2436.4973,9447.7419,2298.47
2015,北京市,23014.59,140.21,4542.64,3710.88,961.86,18331.74,983.87,2352.34,3926.28,1438.43,9100.73,0.6092,19.7381,79.6527,106497,106.9,89.2,103.3,108.1,10338,7495.9934,2170.5
2015,天津市,16538.19,208.82,7704.22,6982.66,740.31,8625.15,729.09,2070.04,1603.23,618.25,3336.09,1.2627,46.5844,52.1529,107960.0883,109.3041,102.5328,109.1809,109.6136,5257.3,11831.9889,1546.95
2015,河北省,29806.11,3439.45,14386.87,12626.17,1780.49,11979.79,2359.09,2381.23,1480.92,1313.62,3881.5,11.5394,48.2682,40.1924,40255,106.8,102.6,104.7,111.2,12990.7,29448.2706,7424.92
2015,山西省,12766.49,783.16,5194.27,4359.6,847.22,6789.06,892.81,1077.11,1140.54,639.07,2635.32,6.1345,40.6868,53.1788,34918.71,103.1,101,98.8,110,6033.7,14074.1545,3664.12
2015,内蒙古自治区,17831.5088,1617.4219,9000.577,7739.184,1263.163,7213.5099,1087.3244,1728.3,829.2,441.37,2471.5905,9.0706,50.4757,40.4537,71100.5442,107.6953,103.0457,108.0439,108.1115,6107.7,13702.2217,2511.04
2015,辽宁省,28669.016,2384.03,13041.97,11270.82,1881.32,13243.016,1702.796,2968.98,1869.46,1169.67,4680.57,8.3157,45.4915,46.1928,65354.4122,103,103.8,99.7,107.2,12787.2,17917.8936,4382.4
2015,吉林省,14063.13,1596.28,7005.71,6112.05,927.06,5461.14,529.79,1117.29,565.27,436.06,2402.38,11.3508,49.8162,38.833,51086,106.3,104.8,105.2,108.4,6651.9,12705.2873,2753.32
2015,黑龙江省,15083.67,2633.5,4798.08,4053.77,850.09,7652.09,707.03,1689.24,847.66,597.22,3170.9,17.4593,31.8098,50.731,39461.5644,105.6593,105.1617,101.3764,110.4303,7640.2,10182.945,3811.7
2015,上海市,25123.45,109.82,7991,7162.33,855.22,17022.63,1133.17,3824.22,4162.7,1699.78,5797.41,0.4371,31.8069,67.7559,103795.536,106.94,86.393,101.2187,110.6108,10131.5,6352.6996,2415.27
2015,江苏省,70116.38,3986.05,32044.45,27996.43,4055.42,34085.88,2705.44,6992.68,5302.93,3755.45,13909.11,5.6849,45.7018,48.6133,87995,108.5332,103.2593,108.2985,109.4071,25876.8,46246.8689,7976.3
2015,浙江省,42886.49,1832.91,19711.67,17217.47,2558.38,21341.91,1631.88,5245.03,2922.93,2351.42,8099.05,4.2739,45.9624,49.7637,77643.6861,107.9588,101.4667,105.3412,111.3292,19784.7,27323.3247,5539
2015,安徽省,22005.63,2456.69,10946.8273,9264.82,1698.92,8602.1127,791.72,1640.93,1241.87,870.07,3529.2,11.1639,49.7456,39.0905,35996.5641,108.7117,104.2447,108.3432,110.8112,8908,24385.9684,6143.6
2015,福建省,25979.82,2118.1,13064.82,10820.22,2268.86,10796.9,1547.3,2046.29,1681.33,1077.88,3945.53,8.1529,50.2883,41.5588,67965.5199,109,103.7,107.4,112.3,10505.9,21301.377,3839
2015,江西省,16723.78,1772.98,8411.57,6918,1493.77,6539.23,736.15,1186.72,897.65,548.26,2724.39,10.6016,50.2971,39.1014,36724,109.1,103.9,109.4,110.1,5925.5,17388.1278,4565.63
2015,山东省,63002.3325,4979.0794,29485.9021,25910.7468,3664.8649,28537.3509,2503.6457,8416.1293,2994.6624,2592.6672,10435.3592,7.903,46.8013,45.2957,64168.3001,107.9509,104.1543,107.3639,109.5324,27761.4,48312.437,9847.16
2015,河南省,37002.16,4209.56,17917.37,15823.33,2152.25,14875.23,1809.39,2609.46,1991.11,1657.04,5580.37,11.3765,48.4225,40.201,39122.61,108.3,104.4,107.7,110.9,15740.4,35660.3464,9480
2015,湖北省,29550.1881,3309.84,13503.5569,11532.37,2039.8826,12736.7912,1242.34,2332.27,1853.12,1136.7183,5303.9572,11.2007,45.697,43.1022,50653.85,108.85,104.5461,108.2684,110.7037,14003.2,26563.8963,5851.5
2015,湖南省,28902.2139,3331.6211,12810.8214,10945.81,1877.7039,12759.7713,1291.03,2323.67,1104.18,751.81,6542.25,11.5272,44.3247,44.1481,42753.86,108.5,103.6082,107.2996,111.1984,12024,25045.0778,6783.03
2015,广东省,72812.55,3345.54,32613.54,30259.49,2441.85,36853.47,2928.9,7625.98,5757.08,5117.95,13807.71,4.5947,44.7911,50.6142,67503,107.9956,103.3107,106.9565,109.465,31517.6,30343.0337,10849
2015,广西壮族自治区,16803.12,2565.45,7717.52,6359.82,1358.56,6520.15,803.1,1135.09,1018.01,657.3,2465.24,15.2677,45.9291,38.8032,35190,108.1,103.9,108.2,109.6,6348.1,16227.7817,4796
2015,海南省,3702.76,854.72,875.82,485.85,390.41,1972.22,187.8,440.75,242.82,299.69,600.78,23.0833,23.6532,53.2635,40818,107.8,105.4,106.5,109.6,1325.1,3451.2215,910.82
2015,重庆市,15717.27,1150.15,7069.37,5557.52,1511.85,7497.75,761.31,1345.38,1410.18,847.72,2758.88,7.3177,44.9784,47.7039,52321,111,104.7,111.3,111.5,6424,14353.2447,3016.55
2015,四川省,30053.1,3677.3,13248.08,11039.08,2321.38,13127.72,1219.77,1871.55,2202.23,1252.2,5542.08,12.236,44.0822,43.6817,36775,107.9,103.7,107.5,109.5,13877.7,25525.9,8204
2015,贵州省,10502.56,1640.61,4147.83,3315.58,833.44,4714.12,920.36,671.39,607.11,232.07,1849.58,15.621,39.4935,44.8854,29847.2478,110.7,106.5,111.4,111.1,3283,10945.5434,3529.5
2015,云南省,13619.17,2055.78,5416.12,3848.26,1574.77,6147.27,304.49,1334.62,981.85,282.51,2756.63,15.0948,39.7684,45.1369,28806,108.7,105.9,108.6,109.6,5103.2,13500.6165,4741.8
2015,陕西省,18021.8609,1597.63,9082.13,7344.62,1780.85,7342.1009,713.02,1504.04,1082.37,695.5309,2796.19,8.865,50.3951,40.74,47626,107.8544,105.0952,106.5514,110.5147,6578.1,18582.2428,3793
2015,甘肃省,6790.3169,954.09,2494.7675,1778.1,730.8758,3341.4594,274.6523,508.0026,443.1165,244.8206,1618.8588,14.0507,36.7401,49.2092,26165.2608,108.0803,105.3873,107.3755,109.7266,2907.2,8754.2269,2599.55
2015,青海省,2417.05,208.93,1207.31,893.87,313.81,1000.81,90.55,154.78,220.87,53.59,434.09,8.644,49.9497,41.4063,41252,108.2,105.1,108.4,108.6,691,3210.6323,588.43
2015,宁夏回族自治区,2911.77,237.76,1379.6,979.72,399.98,1294.41,200.66,136.97,256.38,97.05,538.02,8.1655,47.3801,44.4544,43805,108.0038,104.5661,108.5168,107.938,789.6,3505.4465,667.88
2015,新疆维吾尔自治区,9324.8,1559.08,3596.4,2740.71,959.03,4169.32,536.06,523.58,563.8,285.38,1961.96,16.7197,38.5681,44.7122,40036,108.8,105.9,107.3,112.2,2606,10813.0306,2359.73
2016,北京市,25669.13,129.79,4944.44,4026.68,1025.5,20594.9,1060.97,2372.89,4270.82,1672.68,10708.04,0.5056,19.2622,80.2322,118198,106.7939,91.3248,106.3267,107.0242,11005.1,7943.8925,2173
2016,天津市,17885.39,220.22,7571.35,6805.13,786.89,10093.82,725.31,2256.54,1793.57,805.92,4197.87,1.2313,42.3326,56.4361,115053,109.1,103,108.4,110,5635.8,12779.3878,1562
2016,河北省,32070.45,3492.81,15256.93,13387.46,1885.27,13320.71,2369.27,2536.85,1731.23,1488.42,4586.74,10.8911,47.5732,41.5358,43062,106.8,103.5,104.9,109.9,14364.7,31750.0152,7470
2016,山西省,13050.41,784.78,5028.99,4148.91,895.63,7236.64,930.75,1058.12,1207.35,698.53,2908.05,6.0135,38.5351,55.4514,35532,104.5,102.8,101.5,106.9,6480.5,14197.982,3682
2016,内蒙古自治区,18128.1,1637.39,8553.63,7233,1322.5,7937.08,1141.97,1841.71,992.14,453.8,2796.99,9.0323,47.1844,43.7833,72064,107.2,103,106.9,108.3,6700.8,15080.0136,2520
2016,辽宁省,22246.9,2173.06,8606.54,6818.32,1880.85,11467.3,1245.27,2822.87,1829.22,1037.33,3859.49,9.7679,38.6865,51.5456,50791,97.5,95.4,92.3,102.5,13414.1,6692.2461,4378
2016,吉林省,14776.8,1498.52,7004.95,6070.07,960.87,6273.33,558.38,1203.14,659.55,476.58,2930.19,10.141,47.4051,42.4539,53868,106.9,103.9,106.2,108.8,7310.4,13923.1955,2733
2016,黑龙江省,15386.09,2670.46,4400.69,3647.136,874.23,8314.94,758.01,1795.83,900.84,616.9,3538.934,17.3563,28.6017,54.0419,40432,106.1,105.3,102.6,108.5,8402.5,10648.3499,3799
2016,上海市,28178.65,109.47,8406.28,7555.34,879.81,19662.9,1237.32,4119.59,4765.83,2125.62,6992.69,0.3885,29.8321,69.7794,116562,106.9,93.4,101.2,109.6,10946.6,6755.8846,2420
2016,江苏省,77388.28,4077.18,34619.5,30455.1541,4173.6621,38691.6,2837.1564,7470.2694,6011.1267,4292.7868,16533.2791,5.2685,44.7348,49.9967,96887,107.8,100.7,106.6,109.8,28707.1,49663.2102,7999
2016,浙江省,47251.36,1965.18,21194.61,18655.12,2610.72,24091.57,1774.37,5754.19,3050.61,2607,9680.12,4.159,44.855,50.986,84916,107.551,102.7268,105.6809,109.7332,21970.8,30276.072,5590
2016,安徽省,24407.62,2567.72,11821.58,10076.94,1763.532,10018.32,826.895,1775.87,1447.02,1124.065,4242.0894,10.5201,48.434,41.0459,39561,108.6928,102.6874,108.1139,111.1404,10000.2,27033.3777,6196
2016,福建省,28810.58,2363.22,14093.47,11698.36,2421.34,12353.89,1689.82,2204.6,1866.17,1269.67,4794.3,8.2026,48.9177,42.8797,74707,108.4,103.6,106.8,111.4,11674.5,23237.3508,3874
2016,江西省,18499,1904.53,8829.54,7219.11,1610.91,7764.93,796.47,1264.66,1056.3,745.89,3417.97,10.2953,47.7298,41.9749,40400,109,104.2,108.5,111.1,6634.6,19694.2104,4592
2016,山东省,68024.49,4929.13,31343.67,27588.7044,3806.3147,31751.69,2725.4055,9044.9469,3364.5622,2773.2911,12109.9715,7.2461,46.077,46.6769,68733,107.6,103.9,106.6,109.3,30645.8,53322.9388,9947
2016,河南省,40471.79,4286.21,19275.82,17042.72,2292.04,16909.76,1938.06,2987.25,2256.61,1890.01,6514.27,10.5906,47.6278,41.7816,42575,108.1444,104.2209,107.2726,110.3134,17618.4,40415.0896,9532
2016,湖北省,32665.38,3659.33,14654.38,12536.3889,2192.9731,14351.67,1297.4808,2485.05,2318.8741,1291.3536,6013.8495,11.2025,44.8621,43.9354,55665,108.1,103.9,107.8,109.5,15649.2,30011.6538,5885
2016,湖南省,31551.37,3578.37,13341.17,11337.28,2016.59,14631.83,1356.56,2487.8,1272.71,879.62,7808.79,11.3414,42.284,46.3746,46382,108,103.3,106.5,110.6,13436.5,28353.3256,6822
2016,广东省,80854.91,3694.37,35109.66,32650.89,2551.82,42050.88,3209.72,8382.48,6127.05,6229.5,16352.25,4.5691,43.423,52.0078,74016,107.5036,103.1194,106.0661,109.2052,34739.1,33303.6406,10999
2016,广西壮族自治区,18317.64,2796.8,8273.66,6816.64,1458.41,7247.18,855.67,1215.06,1136.85,749.04,2814.33,15.2683,45.1677,39.5639,38027,107.3,103.4,107.4,108.6,7027.3,18236.7817,4838
2016,海南省,4053.2,948.35,905.95,482.5,424.5,2198.9,199.89,467.8,281.9,349.95,677.07,23.3976,22.3515,54.251,44347,107.5,104,104.7,110.2,1453.7,3890.4453,917
2016,重庆市,17740.59,1303.24,7898.92,6183.8,1715.12,8538.43,848.22,1470.85,1642.59,926.19,3237.97,7.3461,44.5246,48.1293,58502,110.7,104.6,111.3,111,7271.4,16048.0951,3048
2016,四川省,32934.54,3929.33,13448.92,11058.79,2472.96,15556.29,1472.57,2138.45,2729.45,1516.61,6599.01,11.9307,40.8353,47.234,40003,107.8,103.8,107.6,109.2,15601.9,28811.9544,8262
2016,贵州省,11776.73,1846.19,4669.53,3715.64,955.4395,5261.01,987.47,732.71,689.4,249.2,2101.6253,15.6766,39.6505,44.6729,33246,110.5341,106.0465,111.2738,111.4387,3709,13203.996,3555
2016,云南省,14788.42,2195.11,5690.16,3891.2,1806.22,6903.15,328.41,1441.95,1092.6,303.96,3203.52,14.8434,38.4771,46.6794,31093,108.7,105.6,108.9,109.5,5722.9,16119.4004,4771
2016,陕西省,19399.59,1693.85,9490.72,7598,1943.2,8215.02,771.7655,1604.4,1181.5365,747.175,3319.593,8.7314,48.9223,42.3464,51015,107.6,104,107.3,108.8,7367.6,20825.2532,3813
2016,甘肃省,7200.37,983.39,2515.56,1757.525,776.35,3701.42,271.2468,536.7015,507.0191,259.8856,1850.2114,13.6575,34.9365,51.406,27643,107.6,105.5,106.8,108.9,3184.4,9663.9924,2610
2016,青海省,2572.49,221.19,1249.98,901.6759,348.67,1101.32,94.99,163.04,245.81,56.13,491.3141,8.5983,48.5903,42.8114,43531,108,105.4,108.5,108,767.3,3528.0548,593
2016,宁夏回族自治区,3168.59,241.6,1488.44,1054.34,434.2,1438.55,205.75,145.41,284.11,102.57,630.96,7.6248,46.9748,45.4003,47194,108.1,104.5,107.9,109,850.1,3794.2466,675
2016,新疆维吾尔自治区,9649.7,1648.97,3647.01,2677.63,1049.93,4353.72,567.54,586.32,573.7,298.62,2043.76,17.0883,37.794,45.1177,40564,107.6,105.8,106.2,109.4,2825.9,10287.5299,2398
2017,北京市,28014.94,120.42,5326.76,4274,1140.76,22567.76,1208.4,2486.8,4655.37,1766.2,11946.78,0.4298,19.014,80.5562,128994.1063,106.7404,94.1429,104.7381,107.3113,11575.4,8370.436,2170.7
2017,天津市,18549.19,168.96,7593.5931,6863.98,745.66,10786.6369,780.4,2306.98,1951.75,783.27,4634.05,0.9109,40.9376,58.1515,118943.5683,103.6414,102.7884,101.0749,105.957,5729.7,11288.9189,1557
